ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value
United States of America,LFS - Current Population Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2021,38.06
United States of America,LFS - Current Population Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2020,37.67
United States of America,LFS - Current Population Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2019,38.26
United States of America,LFS - Current Population Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2018,38.2
United States of America,LFS - Current Population Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2017,38.02
United States of America,LFS - Current Population Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2016,38.04
United States of America,LFS - Current Population Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2015,37.9
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2017,38.65
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2016,38.85
Viet Nam,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2023,41.82
Viet Nam,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2022,41.62
Viet Nam,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2021,41.38
Viet Nam,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2020,40.77
Viet Nam,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2019,40.28
Viet Nam,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2018,41.61
Viet Nam,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2017,40.31
Viet Nam,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2016,41.26
Viet Nam,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2015,40.86
Vanuatu,PC - Population and Housing Census,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2020,24.7
Vanuatu,HIES - Household Income and Expenditure Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2019,28.57
Wallis and Futuna,HIES - Household Income and Expenditure Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2019,31.81
Samoa,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2022,39.8
Samoa,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2017,44.51
South Africa,LFS - Quarterly Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2024,42.39
South Africa,LFS - Quarterly Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2023,42.56
South Africa,LFS - Quarterly Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2022,42.55
South Africa,LFS - Quarterly Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2021,42.35
South Africa,LFS - Quarterly Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2020,42.28
South Africa,LFS - Quarterly Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2019,42.86
South Africa,LFS - Quarterly Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2018,42.86
South Africa,LFS - Quarterly Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2017,43.01
South Africa,LFS - Quarterly Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2016,43.28
South Africa,LFS - Quarterly Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2015,43.41
Zambia,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2023,43.57
Zambia,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2022,43.5
Zambia,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2021,42.58
Zambia,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2020,42.48
Zambia,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2019,42.03
Zambia,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2018,39.44
Zambia,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2017,39.98
Zimbabwe,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2023,45.49
Zimbabwe,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2022,45.32
Zimbabwe,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2021,41.33
Zimbabwe,LFS - Labour Force Survey,"Mean weekly hours actually worked per employed person by sex, age and economic activity",Total,Age (10-year bands): Total,Economic activity (Broad sector): Total,2019,39.05
